dteday,season,yr,mnth,holiday,weekday,workingday,instant_y,hr,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
2012-02-27,1,1,2,0,1,1,10024,16,1,0.54,0.5152,0.26,0.4478,20,266,286
2012-02-27,1,1,2,0,1,1,10025,17,1,0.54,0.5152,0.24,0.4478,26,503,529
2012-02-27,1,1,2,0,1,1,10026,18,1,0.52,0.5,0.27,0.4179,10,517,527
2012-02-27,1,1,2,0,1,1,10027,19,1,0.5,0.4848,0.29,0.3881,16,318,334
2012-02-27,1,1,2,0,1,1,10028,20,1,0.48,0.4697,0.33,0.3582,11,208,219
2012-02-27,1,1,2,0,1,1,10029,21,1,0.46,0.4545,0.36,0.2836,14,181,195
2012-02-27,1,1,2,0,1,1,10030,22,1,0.44,0.4394,0.44,0.2537,9,83,92
2012-02-27,1,1,2,0,1,1,10031,23,1,0.42,0.4242,0.5,0.1642,6,50,56
2012-02-28,1,1,2,0,2,1,10032,0,1,0.42,0.4242,0.54,0.1343,0,10,10
2012-02-28,1,1,2,0,2,1,10033,1,1,0.38,0.3939,0.62,0.1642,0,6,6
2012-02-28,1,1,2,0,2,1,10034,2,1,0.4,0.4091,0.54,0.1045,1,2,3
2012-02-28,1,1,2,0,2,1,10035,3,1,0.4,0.4091,0.32,0.3582,0,6,6
2012-02-28,1,1,2,0,2,1,10036,4,1,0.32,0.2879,0.42,0.3582,0,2,2
2012-02-28,1,1,2,0,2,1,10037,5,1,0.32,0.2879,0.42,0.3582,1,20,21
2012-02-28,1,1,2,0,2,1,10038,6,1,0.3,0.2727,0.45,0.3284,1,100,101
2012-02-28,1,1,2,0,2,1,10039,7,1,0.28,0.2576,0.45,0.2985,12,313,325
2012-02-28,1,1,2,0,2,1,10040,8,1,0.26,0.2424,0.48,0.2836,16,543,559
2012-02-28,1,1,2,0,2,1,10041,9,1,0.28,0.2576,0.45,0.3582,7,225,232
2012-02-28,1,1,2,0,2,1,10042,10,1,0.3,0.2727,0.42,0.2985,14,118,132
2012-02-28,1,1,2,0,2,1,10043,11,1,0.34,0.3182,0.36,0.2537,8,155,163
2012-02-28,1,1,2,0,2,1,10044,12,1,0.36,0.3485,0.34,0.1343,19,164,183
2012-02-28,1,1,2,0,2,1,10045,13,1,0.36,0.3636,0.32,0.1045,16,174,190
2012-02-28,1,1,2,0,2,1,10046,14,1,0.4,0.4091,0.28,0.1045,13,121,134
2012-02-28,1,1,2,0,2,1,10047,15,1,0.42,0.4242,0.26,0.0896,17,149,166
2012-02-28,1,1,2,0,2,1,10048,16,1,0.42,0.4242,0.28,0.0896,17,270,287
2012-02-28,1,1,2,0,2,1,10049,17,1,0.42,0.4242,0.26,0.0896,33,497,530
2012-02-28,1,1,2,0,2,1,10050,18,1,0.42,0.4242,0.28,0.1642,17,432,449
2012-02-28,1,1,2,0,2,1,10051,19,1,0.42,0.4242,0.26,0.0,15,291,306
2012-02-28,1,1,2,0,2,1,10052,20,1,0.4,0.4091,0.3,0.1343,2,202,204
2012-02-28,1,1,2,0,2,1,10053,21,1,0.34,0.3485,0.46,0.1045,10,178,188
2012-02-28,1,1,2,0,2,1,10054,22,1,0.34,0.3485,0.46,0.1045,6,95,101
2012-02-28,1,1,2,0,2,1,10055,23,1,0.32,0.303,0.53,0.2239,4,61,65
2012-02-29,1,1,2,0,3,1,10056,0,1,0.32,0.3333,0.53,0.1045,2,30,32
2012-02-29,1,1,2,0,3,1,10057,1,1,0.32,0.3333,0.49,0.1045,0,6,6
2012-02-29,1,1,2,0,3,1,10058,2,1,0.3,0.2879,0.56,0.2239,0,4,4
2012-02-29,1,1,2,0,3,1,10059,3,1,0.28,0.303,0.7,0.0896,0,2,2
2012-02-29,1,1,2,0,3,1,10060,5,1,0.26,0.2879,0.75,0.0896,0,29,29
2012-02-29,1,1,2,0,3,1,10061,6,2,0.28,0.303,0.75,0.0896,4,100,104
2012-02-29,1,1,2,0,3,1,10062,7,2,0.26,0.2727,0.81,0.1343,11,242,253
2012-02-29,1,1,2,0,3,1,10063,8,2,0.28,0.2879,0.75,0.1045,2,114,116
2012-02-29,1,1,2,0,3,1,10064,9,3,0.3,0.303,0.81,0.1642,5,33,38
2012-02-29,1,1,2,0,3,1,10065,10,3,0.3,0.303,0.81,0.1642,0,10,10
2012-02-29,1,1,2,0,3,1,10066,11,3,0.3,0.2879,0.87,0.194,1,9,10
2012-02-29,1,1,2,0,3,1,10067,12,3,0.32,0.303,0.93,0.3284,1,69,70
2012-02-29,1,1,2,0,3,1,10068,13,2,0.36,0.3333,0.93,0.3582,4,72,76
2012-02-29,1,1,2,0,3,1,10069,14,2,0.36,0.3333,0.93,0.3582,2,54,56
2012-02-29,1,1,2,0,3,1,10070,15,2,0.4,0.4091,0.82,0.2836,3,87,90
2012-02-29,1,1,2,0,3,1,10071,16,3,0.4,0.4091,0.82,0.2239,5,162,167
2012-02-29,1,1,2,0,3,1,10072,17,2,0.4,0.4091,0.87,0.1642,7,246,253
2012-02-29,1,1,2,0,3,1,10073,18,3,0.4,0.4091,0.87,0.0,11,181,192
2012-02-29,1,1,2,0,3,1,10074,19,2,0.4,0.4091,0.87,0.1045,0,102,102
2012-02-29,1,1,2,0,3,1,10075,20,3,0.42,0.4242,0.88,0.1642,2,95,97
2012-02-29,1,1,2,0,3,1,10076,21,3,0.42,0.4242,0.88,0.1642,0,39,39
2012-02-29,1,1,2,0,3,1,10077,22,3,0.42,0.4242,0.94,0.2537,2,53,55
2012-02-29,1,1,2,0,3,1,10078,23,3,0.42,0.4242,0.94,0.2537,3,30,33
2012-03-01,1,1,3,0,4,1,10079,0,2,0.42,0.4242,0.94,0.0,1,10,11
2012-03-01,1,1,3,0,4,1,10080,1,3,0.46,0.4545,0.94,0.1045,0,12,12
2012-03-01,1,1,3,0,4,1,10081,2,2,0.46,0.4545,0.94,0.2836,0,6,6
2012-03-01,1,1,3,0,4,1,10082,3,1,0.46,0.4545,0.94,0.2239,0,3,3
2012-03-01,1,1,3,0,4,1,10083,4,1,0.48,0.4697,0.88,0.194,0,5,5
2012-03-01,1,1,3,0,4,1,10084,5,1,0.48,0.4697,0.88,0.1642,0,18,18
2012-03-01,1,1,3,0,4,1,10085,6,2,0.42,0.4242,0.94,0.0,2,107,109
2012-03-01,1,1,3,0,4,1,10086,7,2,0.44,0.4394,0.94,0.1343,8,296,304
2012-03-01,1,1,3,0,4,1,10087,8,1,0.42,0.4242,0.94,0.1343,15,579,594
2012-03-01,1,1,3,0,4,1,10088,9,1,0.46,0.4545,0.77,0.2537,5,281,286
2012-03-01,1,1,3,0,4,1,10089,10,1,0.52,0.5,0.55,0.1642,11,122,133
2012-03-01,1,1,3,0,4,1,10090,11,1,0.56,0.5303,0.43,0.194,19,149,168
2012-03-01,1,1,3,0,4,1,10091,12,1,0.56,0.5303,0.37,0.2239,16,204,220
2012-03-01,1,1,3,0,4,1,10092,13,1,0.58,0.5455,0.32,0.2537,24,187,211
2012-03-01,1,1,3,0,4,1,10093,14,1,0.58,0.5455,0.35,0.2239,37,174,211
2012-03-01,1,1,3,0,4,1,10094,15,1,0.6,0.6212,0.31,0.2537,31,192,223
2012-03-01,1,1,3,0,4,1,10095,16,1,0.58,0.5455,0.32,0.2985,38,323,361
2012-03-01,1,1,3,0,4,1,10096,17,1,0.56,0.5303,0.35,0.2985,49,551,600
2012-03-01,1,1,3,0,4,1,10097,18,1,0.54,0.5152,0.34,0.3582,27,498,525
2012-03-01,1,1,3,0,4,1,10098,19,1,0.48,0.4697,0.41,0.3284,11,317,328
2012-03-01,1,1,3,0,4,1,10099,20,1,0.44,0.4394,0.44,0.4179,12,242,254
2012-03-01,1,1,3,0,4,1,10100,21,1,0.42,0.4242,0.47,0.4627,7,190,197
2012-03-01,1,1,3,0,4,1,10101,22,1,0.38,0.3939,0.5,0.2537,3,123,126
2012-03-01,1,1,3,0,4,1,10102,23,1,0.36,0.3485,0.5,0.2239,9,76,85
2012-03-02,1,1,3,0,5,1,10103,0,1,0.34,0.3333,0.53,0.1642,1,45,46
2012-03-02,1,1,3,0,5,1,10104,1,1,0.34,0.3182,0.49,0.2239,2,18,20
2012-03-02,1,1,3,0,5,1,10105,2,1,0.34,0.3182,0.53,0.2836,2,4,6
2012-03-02,1,1,3,0,5,1,10106,3,1,0.32,0.3182,0.57,0.194,0,3,3
2012-03-02,1,1,3,0,5,1,10107,4,1,0.32,0.3485,0.61,0.0,0,2,2
2012-03-02,1,1,3,0,5,1,10108,5,1,0.3,0.3333,0.7,0.0,0,24,24
2012-03-02,1,1,3,0,5,1,10109,6,1,0.3,0.3333,0.7,0.0,4,88,92
2012-03-02,1,1,3,0,5,1,10110,7,1,0.3,0.3333,0.7,0.0,4,258,262
2012-03-02,1,1,3,0,5,1,10111,8,1,0.28,0.303,0.75,0.0896,16,533,549
2012-03-02,1,1,3,0,5,1,10112,9,1,0.3,0.3333,0.81,0.0,15,299,314
2012-03-02,1,1,3,0,5,1,10113,10,1,0.36,0.3485,0.5,0.1642,14,118,132
2012-03-02,1,1,3,0,5,1,10114,11,1,0.38,0.3939,0.46,0.194,40,154,194
2012-03-02,1,1,3,0,5,1,10115,12,1,0.4,0.4091,0.43,0.1642,40,194,234
2012-03-02,1,1,3,0,5,1,10116,13,1,0.42,0.4242,0.44,0.2239,31,191,222
2012-03-02,1,1,3,0,5,1,10117,14,2,0.44,0.4394,0.44,0.2836,29,176,205
2012-03-02,1,1,3,0,5,1,10118,15,2,0.42,0.4242,0.5,0.2985,5,73,78
2012-03-02,1,1,3,0,5,1,10119,16,3,0.4,0.4091,0.58,0.2985,1,49,50
2012-03-02,1,1,3,0,5,1,10120,17,3,0.36,0.3485,0.81,0.2239,5,123,128
2012-03-02,1,1,3,0,5,1,10121,18,3,0.36,0.3485,0.87,0.194,6,154,160
2012-03-02,1,1,3,0,5,1,10122,19,3,0.36,0.3485,0.87,0.194,12,162,174
2012-03-02,1,1,3,0,5,1,10123,20,2,0.36,0.3485,0.87,0.194,7,93,100
2012-03-02,1,1,3,0,5,1,10124,21,3,0.36,0.3636,0.87,0.0896,2,99,101
2012-03-02,1,1,3,0,5,1,10125,22,2,0.36,0.3788,0.87,0.0,6,69,75
2012-03-02,1,1,3,0,5,1,10126,23,2,0.36,0.3788,0.87,0.0,4,19,23
2012-03-03,1,1,3,0,6,0,10127,0,3,0.36,0.3636,0.93,0.0896,1,21,22
2012-03-03,1,1,3,0,6,0,10128,1,3,0.36,0.3788,0.93,0.0,0,44,44
2012-03-03,1,1,3,0,6,0,10129,2,3,0.36,0.3636,0.93,0.0896,4,34,38
2012-03-03,1,1,3,0,6,0,10130,3,2,0.36,0.3485,0.93,0.1642,1,20,21
2012-03-03,1,1,3,0,6,0,10131,4,2,0.36,0.3485,0.93,0.194,0,2,2
2012-03-03,1,1,3,0,6,0,10132,5,2,0.36,0.3636,0.93,0.0896,1,1,2
2012-03-03,1,1,3,0,6,0,10133,6,2,0.36,0.3636,0.93,0.0896,1,6,7
2012-03-03,1,1,3,0,6,0,10134,7,2,0.36,0.3485,0.93,0.1343,2,14,16
2012-03-03,1,1,3,0,6,0,10135,8,3,0.36,0.3788,0.93,0.0,2,46,48
2012-03-03,1,1,3,0,6,0,10136,9,3,0.38,0.3939,0.87,0.0896,7,87,94
2012-03-03,1,1,3,0,6,0,10137,10,2,0.4,0.4091,0.87,0.0,31,137,168
2012-03-03,1,1,3,0,6,0,10138,11,2,0.4,0.4091,0.87,0.0896,33,181,214
2012-03-03,1,1,3,0,6,0,10139,12,2,0.42,0.4242,0.67,0.2537,47,252,299
2012-03-03,1,1,3,0,6,0,10140,13,1,0.44,0.4394,0.51,0.2836,87,252,339
2012-03-03,1,1,3,0,6,0,10141,14,2,0.46,0.4545,0.44,0.3582,151,279,430
2012-03-03,1,1,3,0,6,0,10142,15,1,0.48,0.4697,0.29,0.2985,145,254,399
2012-03-03,1,1,3,0,6,0,10143,16,1,0.5,0.4848,0.27,0.2985,167,300,467
2012-03-03,1,1,3,0,6,0,10144,17,1,0.5,0.4848,0.23,0.3284,106,279,385
2012-03-03,1,1,3,0,6,0,10145,18,1,0.5,0.4848,0.25,0.2537,53,250,303
2012-03-03,1,1,3,0,6,0,10146,19,1,0.46,0.4545,0.33,0.1642,34,191,225
2012-03-03,1,1,3,0,6,0,10147,20,1,0.44,0.4394,0.3,0.1343,28,121,149
2012-03-03,1,1,3,0,6,0,10148,21,1,0.46,0.4545,0.19,0.3284,24,130,154
2012-03-03,1,1,3,0,6,0,10149,22,1,0.44,0.4394,0.21,0.1343,19,115,134
2012-03-03,1,1,3,0,6,0,10150,23,1,0.42,0.4242,0.24,0.0,12,94,106
2012-03-04,1,1,3,0,0,0,10151,0,2,0.4,0.4091,0.3,0.3582,5,67,72
2012-03-04,1,1,3,0,0,0,10152,1,2,0.38,0.3939,0.34,0.194,16,60,76
2012-03-04,1,1,3,0,0,0,10153,2,2,0.36,0.3485,0.4,0.1642,14,66,80
2012-03-04,1,1,3,0,0,0,10154,3,2,0.36,0.3485,0.43,0.1343,5,21,26
2012-03-04,1,1,3,0,0,0,10155,4,2,0.34,0.3333,0.46,0.194,3,11,14
2012-03-04,1,1,3,0,0,0,10156,5,2,0.34,0.3182,0.46,0.2239,0,5,5
2012-03-04,1,1,3,0,0,0,10157,6,2,0.3,0.2727,0.52,0.2985,0,5,5
2012-03-04,1,1,3,0,0,0,10158,7,2,0.3,0.2727,0.52,0.2985,2,21,23
2012-03-04,1,1,3,0,0,0,10159,8,1,0.3,0.2727,0.52,0.3284,12,54,66
2012-03-04,1,1,3,0,0,0,10160,9,1,0.3,0.2727,0.49,0.4478,14,104,118
2012-03-04,1,1,3,0,0,0,10161,10,1,0.3,0.2727,0.49,0.3284,31,161,192
2012-03-04,1,1,3,0,0,0,10162,11,1,0.32,0.2879,0.45,0.3881,64,192,256
2012-03-04,1,1,3,0,0,0,10163,12,1,0.34,0.303,0.42,0.3582,71,256,327
2012-03-04,1,1,3,0,0,0,10164,13,1,0.36,0.3333,0.37,0.3582,108,256,364
2012-03-04,1,1,3,0,0,0,10165,14,1,0.36,0.3333,0.34,0.3582,106,226,332
2012-03-04,1,1,3,0,0,0,10166,15,1,0.36,0.3182,0.32,0.5224,82,252,334
2012-03-04,1,1,3,0,0,0,10167,16,1,0.36,0.3182,0.29,0.4925,68,231,299
2012-03-04,1,1,3,0,0,0,10168,17,1,0.34,0.2879,0.31,0.5522,49,214,263
2012-03-04,1,1,3,0,0,0,10169,18,1,0.32,0.2727,0.33,0.6119,20,164,184
2012-03-04,1,1,3,0,0,0,10170,19,1,0.3,0.2576,0.36,0.4925,12,120,132
2012-03-04,1,1,3,0,0,0,10171,20,1,0.28,0.2727,0.38,0.2537,8,80,88
2012-03-04,1,1,3,0,0,0,10172,21,1,0.28,0.2727,0.36,0.2239,9,70,79
2012-03-04,1,1,3,0,0,0,10173,22,1,0.26,0.2424,0.41,0.2537,9,53,62
2012-03-04,1,1,3,0,0,0,10174,23,1,0.26,0.2576,0.41,0.194,2,24,26
2012-03-05,1,1,3,0,1,1,10175,0,1,0.24,0.2273,0.44,0.194,2,15,17
2012-03-05,1,1,3,0,1,1,10176,1,1,0.24,0.2424,0.48,0.1343,3,3,6
2012-03-05,1,1,3,0,1,1,10177,2,1,0.24,0.2424,0.48,0.1343,1,3,4
2012-03-05,1,1,3,0,1,1,10178,3,1,0.22,0.2273,0.51,0.1642,0,1,1
2012-03-05,1,1,3,0,1,1,10179,4,1,0.2,0.2273,0.55,0.0896,0,1,1
2012-03-05,1,1,3,0,1,1,10180,5,1,0.2,0.2273,0.55,0.0896,1,17,18
2012-03-05,1,1,3,0,1,1,10181,6,1,0.18,0.197,0.59,0.1343,2,89,91
2012-03-05,1,1,3,0,1,1,10182,7,1,0.18,0.197,0.59,0.1343,7,253,260
2012-03-05,1,1,3,0,1,1,10183,8,1,0.2,0.2273,0.59,0.1045,13,415,428
2012-03-05,1,1,3,0,1,1,10184,9,2,0.22,0.2576,0.6,0.0896,11,186,197
2012-03-05,1,1,3,0,1,1,10185,10,2,0.24,0.2576,0.6,0.0,12,74,86
2012-03-05,1,1,3,0,1,1,10186,11,2,0.26,0.2727,0.56,0.1343,17,86,103
2012-03-05,1,1,3,0,1,1,10187,12,2,0.26,0.303,0.52,0.0,15,122,137
2012-03-05,1,1,3,0,1,1,10188,13,2,0.26,0.2576,0.55,0.2985,11,109,120
2012-03-05,1,1,3,0,1,1,10189,14,2,0.28,0.2576,0.57,0.3582,13,115,128
2012-03-05,1,1,3,0,1,1,10190,15,2,0.3,0.2879,0.53,0.194,20,110,130
2012-03-05,1,1,3,0,1,1,10191,16,1,0.3,0.2727,0.45,0.2985,30,180,210
2012-03-05,1,1,3,0,1,1,10192,17,3,0.3,0.2727,0.45,0.2985,11,376,387
2012-03-05,1,1,3,0,1,1,10193,18,3,0.28,0.2273,0.55,0.6567,12,363,375
2012-03-05,1,1,3,0,1,1,10194,19,1,0.26,0.2576,0.53,0.2239,6,220,226
2012-03-05,1,1,3,0,1,1,10195,20,1,0.26,0.2273,0.37,0.4627,8,171,179
2012-03-05,1,1,3,0,1,1,10196,21,1,0.26,0.2273,0.37,0.3881,4,116,120
2012-03-05,1,1,3,0,1,1,10197,22,1,0.24,0.2121,0.35,0.3284,2,76,78
2012-03-05,1,1,3,0,1,1,10198,23,1,0.22,0.1818,0.37,0.5821,2,29,31
2012-03-06,1,1,3,0,2,1,10199,0,1,0.22,0.2121,0.37,0.2985,0,8,8
2012-03-06,1,1,3,0,2,1,10200,1,1,0.2,0.197,0.44,0.2537,0,6,6
2012-03-06,1,1,3,0,2,1,10201,2,1,0.2,0.197,0.44,0.2239,0,4,4
2012-03-06,1,1,3,0,2,1,10202,3,1,0.18,0.1667,0.51,0.2836,0,1,1
2012-03-06,1,1,3,0,2,1,10203,4,1,0.18,0.1667,0.51,0.2985,0,3,3
2012-03-06,1,1,3,0,2,1,10204,5,1,0.18,0.1818,0.51,0.2239,0,25,25
2012-03-06,1,1,3,0,2,1,10205,6,1,0.18,0.2121,0.51,0.1045,3,99,102
2012-03-06,1,1,3,0,2,1,10206,7,1,0.16,0.1818,0.55,0.1343,5,270,275
2012-03-06,1,1,3,0,2,1,10207,8,1,0.16,0.1818,0.59,0.1045,14,487,501
2012-03-06,1,1,3,0,2,1,10208,9,1,0.22,0.2727,0.47,0.0,11,222,233
2012-03-06,1,1,3,0,2,1,10209,10,1,0.24,0.2576,0.44,0.0,16,113,129
2012-03-06,1,1,3,0,2,1,10210,11,1,0.26,0.2576,0.41,0.1642,20,110,130
2012-03-06,1,1,3,0,2,1,10211,12,1,0.26,0.2727,0.41,0.1045,9,129,138
2012-03-06,1,1,3,0,2,1,10212,13,1,0.3,0.303,0.39,0.1343,16,148,164
2012-03-06,1,1,3,0,2,1,10213,14,1,0.32,0.303,0.36,0.2239,20,116,136
2012-03-06,1,1,3,0,2,1,10214,15,1,0.34,0.303,0.36,0.2985,24,142,166
2012-03-06,1,1,3,0,2,1,10215,16,1,0.36,0.3333,0.32,0.2836,22,228,250
2012-03-06,1,1,3,0,2,1,10216,17,1,0.36,0.3333,0.34,0.2836,21,425,446
2012-03-06,1,1,3,0,2,1,10217,18,1,0.34,0.303,0.42,0.3284,15,442,457
2012-03-06,1,1,3,0,2,1,10218,19,1,0.34,0.303,0.46,0.2985,9,278,287
2012-03-06,1,1,3,0,2,1,10219,20,1,0.32,0.3182,0.49,0.194,3,184,187
2012-03-06,1,1,3,0,2,1,10220,21,1,0.32,0.3182,0.49,0.194,5,143,148
2012-03-06,1,1,3,0,2,1,10221,22,1,0.28,0.2727,0.56,0.1642,5,101,106
2012-03-06,1,1,3,0,2,1,10222,23,1,0.28,0.2727,0.61,0.2239,3,51,54
2012-03-07,1,1,3,0,3,1,10223,0,1,0.28,0.2576,0.65,0.2836,3,12,15
2012-03-07,1,1,3,0,3,1,10224,1,1,0.3,0.2727,0.61,0.2985,1,4,5
2012-03-07,1,1,3,0,3,1,10225,2,1,0.3,0.2879,0.56,0.2836,0,4,4
2012-03-07,1,1,3,0,3,1,10226,3,1,0.3,0.2727,0.56,0.3582,1,2,3
2012-03-07,1,1,3,0,3,1,10227,4,1,0.28,0.2576,0.61,0.3284,0,3,3
2012-03-07,1,1,3,0,3,1,10228,5,1,0.28,0.2576,0.56,0.2985,0,18,18
2012-03-07,1,1,3,0,3,1,10229,6,1,0.28,0.2576,0.61,0.3881,4,104,108
2012-03-07,1,1,3,0,3,1,10230,7,1,0.26,0.2273,0.65,0.3881,12,332,344
2012-03-07,1,1,3,0,3,1,10231,8,1,0.28,0.2576,0.61,0.2985,12,554,566
2012-03-07,1,1,3,0,3,1,10232,9,1,0.3,0.2727,0.61,0.3284,12,252,264
2012-03-07,1,1,3,0,3,1,10233,10,1,0.36,0.3333,0.5,0.2985,20,127,147
2012-03-07,1,1,3,0,3,1,10234,11,1,0.42,0.4242,0.38,0.2985,33,128,161
2012-03-07,1,1,3,0,3,1,10235,12,1,0.44,0.4394,0.38,0.3881,40,175,215
2012-03-07,1,1,3,0,3,1,10236,13,1,0.5,0.4848,0.34,0.4179,26,179,205
2012-03-07,1,1,3,0,3,1,10237,14,1,0.52,0.5,0.36,0.3284,38,137,175
2012-03-07,1,1,3,0,3,1,10238,15,1,0.54,0.5152,0.37,0.4478,44,165,209
2012-03-07,1,1,3,0,3,1,10239,16,1,0.56,0.5303,0.37,0.4179,34,254,288
2012-03-07,1,1,3,0,3,1,10240,17,1,0.56,0.5303,0.43,0.4925,58,554,612
2012-03-07,1,1,3,0,3,1,10241,18,1,0.56,0.5303,0.4,0.4627,35,509,544
2012-03-07,1,1,3,0,3,1,10242,19,1,0.54,0.5152,0.42,0.3582,16,345,361
2012-03-07,1,1,3,0,3,1,10243,20,1,0.5,0.4848,0.51,0.2537,18,242,260
2012-03-07,1,1,3,0,3,1,10244,21,1,0.44,0.4394,0.62,0.2537,11,177,188
2012-03-07,1,1,3,0,3,1,10245,22,1,0.46,0.4545,0.59,0.2985,10,149,159
2012-03-07,1,1,3,0,3,1,10246,23,1,0.44,0.4394,0.62,0.3284,4,58,62
2012-03-08,1,1,3,0,4,1,10247,0,1,0.44,0.4394,0.62,0.3284,11,35,46
2012-03-08,1,1,3,0,4,1,10248,1,1,0.46,0.4545,0.63,0.3284,4,17,21
2012-03-08,1,1,3,0,4,1,10249,2,1,0.46,0.4545,0.63,0.3881,6,5,11
2012-03-08,1,1,3,0,4,1,10250,3,1,0.46,0.4545,0.63,0.3881,0,3,3
2012-03-08,1,1,3,0,4,1,10251,4,1,0.44,0.4394,0.72,0.2836,0,2,2
2012-03-08,1,1,3,0,4,1,10252,5,1,0.42,0.4242,0.77,0.2239,1,28,29
2012-03-08,1,1,3,0,4,1,10253,6,1,0.42,0.4242,0.77,0.2537,4,105,109
2012-03-08,1,1,3,0,4,1,10254,7,1,0.42,0.4242,0.77,0.3582,8,326,334
2012-03-08,1,1,3,0,4,1,10255,8,1,0.44,0.4394,0.77,0.3881,12,573,585
2012-03-08,1,1,3,0,4,1,10256,9,1,0.46,0.4545,0.72,0.4627,19,282,301
2012-03-08,1,1,3,0,4,1,10257,10,1,0.5,0.4848,0.68,0.4627,19,119,138
2012-03-08,1,1,3,0,4,1,10258,11,2,0.54,0.5152,0.6,0.4627,48,156,204
2012-03-08,1,1,3,0,4,1,10259,12,2,0.56,0.5303,0.6,0.4478,27,224,251
2012-03-08,1,1,3,0,4,1,10260,13,2,0.6,0.6212,0.49,0.6418,35,198,233
2012-03-08,1,1,3,0,4,1,10261,14,2,0.62,0.6212,0.43,0.6418,48,155,203
2012-03-08,1,1,3,0,4,1,10262,15,1,0.64,0.6212,0.38,0.6866,24,161,185
2012-03-08,1,1,3,0,4,1,10263,16,2,0.62,0.6212,0.41,0.6418,37,305,342
2012-03-08,1,1,3,0,4,1,10264,17,1,0.62,0.6212,0.38,0.6567,52,545,597
2012-03-08,1,1,3,0,4,1,10265,18,2,0.62,0.6212,0.38,0.5522,45,545,590
2012-03-08,1,1,3,0,4,1,10266,19,2,0.6,0.6212,0.4,0.4478,21,395,416
2012-03-08,1,1,3,0,4,1,10267,20,2,0.6,0.6212,0.43,0.3881,20,282,302
2012-03-08,1,1,3,0,4,1,10268,21,1,0.6,0.6212,0.43,0.3881,27,206,233
2012-03-08,1,1,3,0,4,1,10269,22,1,0.56,0.5303,0.49,0.3284,12,141,153
2012-03-08,1,1,3,0,4,1,10270,23,2,0.56,0.5303,0.49,0.4478,6,88,94
2012-03-09,1,1,3,0,5,1,10271,0,2,0.58,0.5455,0.49,0.4627,3,51,54
2012-03-09,1,1,3,0,5,1,10272,1,3,0.56,0.5303,0.52,0.4925,4,22,26
2012-03-09,1,1,3,0,5,1,10273,2,3,0.48,0.4697,0.77,0.4179,2,9,11
2012-03-09,1,1,3,0,5,1,10274,3,1,0.46,0.4545,0.77,0.5224,0,7,7
2012-03-09,1,1,3,0,5,1,10275,4,3,0.4,0.4091,0.66,0.2836,0,1,1
2012-03-09,1,1,3,0,5,1,10276,5,3,0.4,0.4091,0.66,0.2836,2,27,29
2012-03-09,1,1,3,0,5,1,10277,6,2,0.4,0.4091,0.5,0.3582,2,83,85
2012-03-09,1,1,3,0,5,1,10278,7,2,0.38,0.3939,0.4,0.2985,6,262,268
2012-03-09,1,1,3,0,5,1,10279,8,2,0.34,0.2879,0.42,0.5224,17,484,501
2012-03-09,1,1,3,0,5,1,10280,9,2,0.34,0.2879,0.42,0.5224,17,267,284
2012-03-09,1,1,3,0,5,1,10281,10,2,0.34,0.2879,0.36,0.4925,14,145,159
2012-03-09,1,1,3,0,5,1,10282,11,2,0.36,0.3333,0.34,0.3582,17,170,187
2012-03-09,1,1,3,0,5,1,10283,12,1,0.36,0.3333,0.34,0.4179,27,174,201
2012-03-09,1,1,3,0,5,1,10284,13,2,0.38,0.3939,0.29,0.3881,49,175,224
2012-03-09,1,1,3,0,5,1,10285,14,1,0.42,0.4242,0.28,0.4627,49,129,178
2012-03-09,1,1,3,0,5,1,10286,15,1,0.46,0.4545,0.24,0.2537,50,188,238
2012-03-09,1,1,3,0,5,1,10287,16,1,0.48,0.4697,0.23,0.4179,51,292,343
2012-03-09,1,1,3,0,5,1,10288,17,1,0.46,0.4545,0.24,0.3881,68,498,566
2012-03-09,1,1,3,0,5,1,10289,18,1,0.44,0.4394,0.26,0.5224,30,440,470
2012-03-09,1,1,3,0,5,1,10290,19,1,0.42,0.4242,0.28,0.6119,12,232,244
2012-03-09,1,1,3,0,5,1,10291,20,1,0.38,0.3939,0.32,0.3582,3,156,159
2012-03-09,1,1,3,0,5,1,10292,21,1,0.36,0.3333,0.34,0.3284,8,133,141
2012-03-09,1,1,3,0,5,1,10293,22,1,0.34,0.2879,0.31,0.4925,7,100,107
2012-03-09,1,1,3,0,5,1,10294,23,1,0.32,0.303,0.33,0.2985,9,77,86
2012-03-10,1,1,3,0,6,0,10295,0,1,0.3,0.2727,0.36,0.3582,9,68,77
2012-03-10,1,1,3,0,6,0,10296,1,1,0.3,0.2879,0.36,0.2537,1,50,51
2012-03-10,1,1,3,0,6,0,10297,2,1,0.26,0.2424,0.41,0.2537,12,30,42
2012-03-10,1,1,3,0,6,0,10298,3,1,0.26,0.2273,0.41,0.2985,0,16,16
2012-03-10,1,1,3,0,6,0,10299,4,1,0.24,0.2121,0.41,0.3582,1,3,4
2012-03-10,1,1,3,0,6,0,10300,5,1,0.22,0.2121,0.42,0.2836,3,7,10
2012-03-10,1,1,3,0,6,0,10301,6,1,0.22,0.2121,0.44,0.2836,1,11,12
2012-03-10,1,1,3,0,6,0,10302,7,1,0.22,0.2121,0.44,0.2537,4,36,40
